OTUID	taxonomy	Confidence
8635978207cbddd62c216e5a908c4f52	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_schindleri	0.932615262
865d6986dc03475ddf97900787bfc449	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Candidatus_Stoquefichus	0.811567952
866147f2e2c55b57626b29522e1951a3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Defluviitaleaceae; g__Defluviitaleaceae_UCG-011; s__uncultured_bacterium	0.824854345
86667f15e3a995a27c510daaf8b809b7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae	0.999791789
868009d19951a5fcedb90d28b1fc35e8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Tannerellaceae; s__Parabacteroides_sp.	0.99998864
8689bc9da6098339ddd913433ada84ed	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__uncultured_bacterium	0.797576446
86979382b89a7ae15ae9b4dffd7ee069	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999993791
86b13f5749139db1eceaf25bc8140286	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999994782
86ef9e74c9112db135e9576b3132ed9d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999972329
86fd0747cc3d415d1facf54902783f77	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured	0.942934575
870f3114f46dcb6ad5b0bf6fa3360b56	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__uncultured_Alphaproteobacteria	0.704864151
87580c608eaf25ebc892864442be0835	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.873794856
875adf240476d0d4261f5978af649395	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.957769129
876c38d1c87b10e75ed5444ac77cd5ce	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae	0.957354356
876ed260be5f69590ce1242534b48054	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.999935765
8774a331c9dea4c993f7f6d19b09d310	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.833402766
87ab0a255949aabbe1a49f8578b991d1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_nodatum_group; s__unidentified	0.782649722
87afb4500c66d4a96e19b3475c1ff6ef	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.99698204
87b45bb42023459f429574c357ace948	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.999909167
87cc51859facc881d27dabc8a3f77c23	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Anaerovorax; s__uncultured_bacterium	0.961989552
87d4eaa1197ba1b86fef7486d5ef8f30	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.99999995
87ee94ddd1e87e4293c534a0bdb493f1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured	0.807526285
87eef6ae84b449e5c12cafd803ebc54f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	1
87f0b37a85f787c96f45695e782f92a4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.999933622
8819199d78d45d9184de302dbf59ce63	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014	1
88225cc82ff505ea2dd06249eee6354c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenella; s__Rikenella_microfusus	0.910039272
882dcd6ab72c2682c19d3c65b61443d4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999999723
882f35fb01d15fbffd2ab8ac9d109bf9	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_gallinaceus	0.945435619
88327f7298ac0baf3867caf188f533ed	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium	0.810041283
8832c696c191a53d30b8a3f10f7cd418	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium	0.999860789
886d977c65c2e2e4334d40d5944e23a0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lactonifactor	0.996072642
8871af186b4781f9c375b0c216fe6e6f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_delbrueckii	0.982012456
887ac614ae5f58429930ed5b8d71e2d2	d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39	1
887e0dd6a2c033000418b0c302780ca1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999998316
88a4d4b70c02d600ec272701386be2ce	d__Bacteria	0.93733678
88ab2cd29ffd1301e72c8be1e99cab8b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Catenibacillus; s__uncultured_bacterium	0.871704169
88ce0c0c57d0d3d307a9589660e21377	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999995645
88d35aa5b7467191a76063ef00fc2e69	d__Bacteria	0.906697368
88e5c6e3ea6472943d356bf9ec4d4cb4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.999999209
88fe0d53ac6be58d419576f00541463c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.989720118
890045e2e7292c54cd0ef933970ac13a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter; s__uncultured_Clostridiales	0.821486551
892a20bbdc3ce599dc0c5d9f0866c352	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.999870452
892b0f592a7a117c908ac275b4a6a450	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.98378057
8957f68a07ba3447c685fe188f3b89bc	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Asteroleplasma; s__metagenome	0.999893908
895d621b123443fb8c42d1e0aa7d03de	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae	0.999993803
897432c968268f86c29116ed7848e735	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Anaerovorax	0.932792974
897a5459f8253c915643729660ced193	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999901544
897b0ded4eb8d5d4ef051775aea41d64	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.999348797
898084000fc326a768b299bd256340be	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.99999926
8991b9a2d7d944874c70940c52d12079	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales	0.999993486
899b00efb7fbb5f575e0f6bad2f7f9e5	Unassigned	0.964712198
89cd8578771fef649e0ea6b9fc2cdceb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Hafniaceae; g__Hafnia-Obesumbacterium; s__Hafnia_paralvei	0.769061047
8a1bc2aed3b3a4b9322d1b230ff6bcf2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales	0.999978196
8a3a4b66591df5ff890d4ff18adfccc9	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Faecalitalea	0.764916472
8a3a4e2f9aaa9ba5b5d89d9270357b9c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.99072646
8a573680a1bdcad765a979c0819b7fab	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter	0.99999997
8a5c2ce71723e14182a57e66d3d47eba	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_bacterium	0.757121278
8a7af1e859951caaf2cff784ae4ef801	Unassigned	0.984635183
8a85c8f48fab5f2a39775c78bdea726c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999988993
8a9629388cb45c320ac877b21afcda1b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.99999818
8aa41b492a6b70ae97e036f13e114ce2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__Parabacteroides_distasonis	0.857229626
8ab09c382c3306ced522a03f99e067eb	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales	0.999791936
8ad2732895dcab582157406103601990	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes; s__Anaerostipes_caccae	0.955990935
8ad3c3dc0ab776fd3062791982f19fcc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Buchnera	1
8ae8af99a5f8d246b822bda9487d10a9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.748515223
8aefadce601d1c061b7e9ffcaf12522e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.999804354
8b0f8a82440ff8a23893800f3f54c1d9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus; s__uncultured_Clostridiaceae	0.928476827
8b10729807dce6ee9e58e0f62754b22d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Tannerellaceae; s__Parabacteroides_sp.	0.999633406
8b45529ccb86088c02031ac23c90a446	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_warneri	0.738471589
8b5eb8d0eba9fc4b1d5bccc55b936192	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.991857799
8b5f90f80df6fa698c19de9d98ff845f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_bacterium	0.733334472
8b69267ae3edd162fb8a20157da4614a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_brachy_group; s__uncultured_Eubacteriaceae	0.997593107
8b74089f59b28e641f2c8c736707f8b2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Salmonella	0.717139406
8b7467d671a6531603b5b03ca48afd50	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__Peptococcus; s__uncultured_organism	0.999954904
8b93f56d33dab4c155a5f43cb0df8111	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999617711
8baa9814458ebc71297448375e081785	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010; s__uncultured_bacterium	0.950312899
8bad8022c1d099ae6be46fc35a96daae	Unassigned	0.935296257
8bd8eae6bff93426f333342ae5a8b128	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae	0.998808689
8bda3435d1ae38ad2b8b6bfb03c63fb2	d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39	1
8be2fcdc66b42b07abb8b86cfb9cb2cb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.99995642
8bfa2ead2e41c69092f77a1b9560434c	Unassigned	0.982273084
8c09de2942ba0bf7d58cead55be9103d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Curvibacter; s__Curvibacter_lanceolatus	0.908939201
8c100bb3fe5e92bfbf58c66a4c9df5e0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__gut_metagenome	0.999642833
8c41d50d387ee2971edd42fa25b457f0	d__Bacteria; p__Firmicutes; c__Clostridia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	0.999860705
8c458928879ac33c1e45306261cc6716	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.949722896
8c92d21f478c099ad2f6b2cc43a3f83d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.992932773
8c934f25998779902c48e6d2a24336f3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_sp.	0.81241877
8ca8ff55698c6c2960460763ed6edf79	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_9; s__uncultured_bacterium	0.725791104
8cb24777cb48dde0aac60dfeca125d10	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.996716905
8cd50da07742c5a13795a45fb4ee474f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.999999956
8cdce94cdea255d5d78c2c7136a303e8	d__Bacteria	0.914619682
8d0c2101ec6163aada13689c3527c0d7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999998936
8d235eb84dc8fd29f229f4450a1cc480	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Sporobacter; s__uncultured_bacterium	0.836869257
8d350e7b11be539fc3eec587cb54cec4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_Firmicutes	0.715113399
8d357b1723876b6866f806c8c083fd2b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus	0.992653637
8d55f072deef2dffb83657ff60419d5d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.988622498
8d5eb1d330d9ea89f1704bfb99799edc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae	0.99999987
8d6a38a97a6a33d97302a6ab3404a70e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.994472063
8d7b1aa3f3f5d00a2c9ac130632184c5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__uncultured_bacterium	0.901543748
8d88f14b4ab0961f4868e64028abdd97	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Myriopteris_lindheimeri	0.954098749
8d981d18aef2eda2619d63694d7294e2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.999597545
8d999c682032ed3eb80c97d0f6f81614	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Curtobacterium	0.786312306
8da4188d7b33ab704ed2fa8bda040007	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia	0.975956427
8db81a0f5611bff651c98da5708dc82a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium	0.80781689
8dd8bc46e5dccd1cd39ec5888b89d715	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999680387
8dda47af4763036cd6067e3a2cc3f33e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014	1
8de48e48422113305ca4b94c8b15e71c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_bacterium	0.772704357
8df052e31cc0671f3a313c5423a12f09	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.979729441
8df5a8d6851fb1c689ff2a0bb0e7707f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Roseateles	0.889549745
8dff50d63a418eafee877c0d6ca25f78	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Gastranaerophilales; f__Gastranaerophilales; g__Gastranaerophilales; s__uncultured_bacterium	0.97946672
8dff82f98ae5e09a906c2e0ef3fac49f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999993399
8e178c67cbff9ba7385ce633fe3c742f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__[Eubacterium]_coprostanoligenes_group	0.999661246
8e1c39316edbf82115b271470fb08706	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Anaerovorax; s__uncultured_bacterium	0.982345866
8e24946ddc48090be903cea5e84b58bf	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Yokenella; s__Yokenella_regensburgei	0.796228198
8e2781fd62b3238924cd6d8ac3332f5f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.994573498
8e45fca0e463aff5fd678498af03879d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter	0.998449679
8e51d98c791d7130cde1b2aead89e11b	Unassigned	0.980229143
8e5b75b5b6187cd4f7b2f725cfeaf379	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999999986
8e5ce889b8b5230421f68cc2bb61dc81	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.987710344
8e758fab5a4814776f6159e5f1d40426	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.999993447
8e7c23343300bf9e97d0e46ccbb6fc8a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999999995
8e7cfadae904ff1777b0e9136881c08b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae	0.99998204
8e853738ff8d3a9f2415d8a411ad30fb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999994832
8edd3c96e1201a6d99272f35ce2c164f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.997875385
8f0d630bdcad9278bc1dd63bf5d74727	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania	0.999961158
8f13b0d1a0ec83c471ffcbbc21294578	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia	0.991682497
8f167bca1897002ec49dd26db47df3e4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.986917014
8f28b3d28db8b8274eeaa1d2e898c571	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea	0.812832867
8f3c8cb8544640becafb5777eb7a5858	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Parvimonas	1
8f55493bf14974776fcfcb6e85f3bb9d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999988839
8f58f7b54cb30a8092382236fb7e7dfe	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999999992
8f8714226a9b10d2568fdb75de54369d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Entomoplasmatales; f__Spiroplasmataceae; g__Spiroplasma; s__uncultured_bacterium	0.892359001
8f8f43a759bc1500220fc5f5faae3dbb	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae	1
8fa7e6d4781a65501c2d398a96cfa3c4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia	0.998194082
8fa850b8401c7ce1c35b05cac6f67148	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Tyzzerella; s__Galloisiana_yuasai	0.960002156
8fc3f24e0886fc6e560f4f1d9d160d0a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Dielma; s__Dielma_fastidiosa	0.79885284
8fc43367957d2559e77ba931c3f951a0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelotrichaceae; s__uncultured_bacterium	0.999770379
8fe3fbbf7d8726a39361531266254ab4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.998562594
8fe56654e589f0e6983cdaf05eeab889	d__Bacteria	0.971485086
8ffdac1a542b45534074236567b046ec	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.999998759
9002efc8d0aae0e00570a0ef34a8f2f4	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1
900a4d57074b63634bf1444da93a8095	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae	0.999912653
900df8f4333124df384db9012a905941	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Hafniaceae; g__Hafnia-Obesumbacterium	0.997517566
901e4690ae06c9889387df9702ac52a6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_sartorii	0.98941003
902d8f67d3ef7fec32c8b3b3c1ad0ba3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Eisenbergiella; s__uncultured_organism	0.930261712
902ebd42e27ba766f84b9a6784d503b1	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Clostridium]_innocuum_group	0.999986606
902f6c6217e60e163cba8cb3f41be48b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.975346317
906194542e0e0dcf3cdeedbddf62c978	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured	0.99011942
9065d0548322bbc1fc1f5fb0622d2f41	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_sartorii	0.960598849
907af57f58cbf77bd0253fc0f8d3db2d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_inops	0.996652132
907dc975c9e04e5c0f8a8a47d0b1c597	Unassigned	0.953507482
9086c7790e07d7c8509342522f839e73	d__Bacteria	0.948784957
90955c9a25586ea8bbd94f170dc54663	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae	0.999922111
909cfc8a571d12c0330d931a53072fa9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.980980475
90a524ef6a849802f280e64a9b6d8320	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerotruncus; s__Anaerotruncus_sp.	0.92576021
90b519ebfedff7c256b2da8078860c97	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_mellifer	0.999996799
90c1ae30dde9d7fd3c5ef60974e63108	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc	0.999999991
90d4f5e96b0c6fbeac86a9999485f0af	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured	0.948437306
90df5d4fed2012f38a0ffc93c3e258fc	d__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Anaerofustaceae; g__Anaerofustis; s__Anaerofustis_stercorihominis	0.99924863
90e38fe6b561a8f7d97340976b05d0cd	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Marvinbryantia	0.91615744
